[0.        0.        0.8405455],[0.14166212 0.09298016 0.81948584],[0.0544261  0.08950862 0.39366254],[ 0.04349145 -0.03496093  0.        ],[-0.13876563 -0.09152965  0.86328304],[-0.25050154 -0.03384101  0.43120843],[-0.23091035 -0.17571443  0.01661229],[0.0529546  0.04573411 1.1415617 ],[0.02930436 0.08577287 1.3864019 ],[-0.00163117  0.16575807  1.5182705 ],[-7.7642500e-05  1.7307639e-01  1.6306654e+00],[-0.13220504 -0.01813722  1.4002044 ],[-0.31881037  0.12022239  1.286571  ],[-0.21175677  0.3488986   1.3262556 ],[0.20161924 0.18802753 1.3528605 ],[0.0561955  0.47528467 1.2166841 ],[-0.08930624  0.5311655   1.2874622 ]
[0.        0.        0.8180069],[0.13668972 0.08636128 0.8018846 ],[0.06937329 0.1278154  0.38323858],[ 0.0457906 -0.0014084  0.       ],[-0.1446063 -0.0865161  0.8323639],[-0.24409434 -0.01489335  0.41783777],[-0.20445766 -0.15170676  0.00831854],[0.05439334 0.04972142 1.117665  ],[0.02229216 0.08688474 1.3637959 ],[-0.0087721   0.15714711  1.4996419 ],[-0.01136713  0.17535406  1.6176882 ],[-1.4974695e-01  1.0089278e-03  1.3651791e+00],[-0.3305773   0.21998867  1.2525296 ],[-0.10459653  0.43125296  1.2866269 ],[0.2046825  0.17544353 1.3303394 ],[0.10995109 0.4933138  1.1972015 ],[-0.00710961  0.5244948   1.2867228 ]
[0.         0.         0.77988607],[0.13084055 0.08761638 0.76609814],[0.07922577 0.16419041 0.37619838],[0.0576351  0.03174192 0.        ],[-0.13738403 -0.0878632   0.79329467],[-0.24302015  0.03852239  0.41079965],[-0.18751143 -0.12024856  0.01360184],[0.06089011 0.05826694 1.0720009 ],[0.02629689 0.08691949 1.3212214 ],[-0.00967778  0.16219556  1.4484658 ],[-0.01542882  0.17772353  1.5717788 ],[-0.13634555  0.00147307  1.3190306 ],[-0.31583494  0.22867     1.2235161 ],[-0.10117707  0.43080428  1.2700663 ],[0.19983546 0.18414748 1.2825947 ],[0.07370281 0.49193943 1.1573093 ],[-0.04216522  0.49316007  1.2486632 ]
[0.        0.        0.7633581],[0.1293622  0.08231527 0.7468761 ],[0.07052504 0.18653698 0.36856738],[0.05821711 0.04853344 0.        ],[-0.13225655 -0.08250841  0.7777816 ],[-0.24366078  0.07350323  0.41230267],[-0.17233105 -0.08865017  0.02582014],[0.06071732 0.06503177 1.0522144 ],[0.02034362 0.0964213  1.2976471 ],[-0.01406524  0.1692822   1.4208475 ],[-0.02626142  0.17779589  1.5416479 ],[-0.13519077  0.01662785  1.2921009 ],[-0.31136364  0.2417596   1.1946589 ],[-0.08443514  0.42809147  1.2306982 ],[0.19256084 0.18625802 1.2600756 ],[0.09999077 0.48322514 1.1191368 ],[-0.02428934  0.50634533  1.2154346 ]
[0.         0.         0.73628676],[0.12634653 0.07898297 0.7222992 ],[0.07159723 0.22159298 0.35905564],[0.07706402 0.07955199 0.        ],[-0.12982768 -0.08041986  0.7494469 ],[-0.24764043  0.09614173  0.40289134],[-0.17567988 -0.06975776  0.02156699],[0.0596434  0.06936157 1.0213869 ],[0.01412438 0.10113782 1.270014  ],[-0.02592389  0.17740184  1.3822792 ],[-0.03335207  0.18482369  1.5071654 ],[-0.14290687  0.02302861  1.2604127 ],[-0.2958712   0.23704517  1.1587191 ],[-0.09782207  0.4613287   1.1931927 ],[0.18523252 0.19128293 1.2307194 ],[0.06393959 0.48280782 1.1004648 ],[-0.07027099  0.48984092  1.17254   ]
[0.        0.        0.6950595],[0.11982578 0.07765482 0.6853856 ],[0.06179716 0.2791742  0.3465095 ],[0.08018924 0.14508885 0.        ],[-0.12250295 -0.07889052  0.70500517],[-0.24197039  0.15014958  0.39544982],[-0.14985332 -0.02111268  0.02424538],[0.05871703 0.08262381 0.97499007],[0.01422433 0.11707014 1.2206802 ],[-0.02798512  0.19487756  1.3288726 ],[-0.04261243  0.18858826  1.4557378 ],[-0.13991776  0.04626888  1.2054158 ],[-0.31253886  0.2959736   1.1102188 ],[-0.05854127  0.46883565  1.1275405 ],[0.18291458 0.20416549 1.1757448 ],[0.08896883 0.49224812 1.0406264 ],[-0.01899552  0.48948926  1.1243969 ]
[0.        0.        0.6641265],[0.11452658 0.07266135 0.6534689 ],[0.06822132 0.3186359  0.34795678],[0.09365132 0.17936498 0.        ],[-0.12028485 -0.07289082  0.67444193],[-0.23635095  0.1813536   0.39371344],[-0.13681835 -0.00067812  0.0212357 ],[0.05923997 0.08673301 0.9342373 ],[0.00857201 0.12189758 1.180864  ],[-0.03517412  0.19932479  1.2870854 ],[-0.0516326   0.18974519  1.4107857 ],[-0.14223069  0.06078845  1.1607816 ],[-0.305246    0.32400686  1.0627406 ],[-0.04750708  0.49472207  1.0806727 ],[0.16999274 0.20362568 1.1356338 ],[0.05764113 0.4848842  0.991614  ],[-0.05584931  0.48166436  1.0868971 ]
[0.         0.         0.62685895],[0.11494274 0.06358169 0.6140003 ],[0.06254291 0.3472765  0.33525527],[0.09185544 0.18584087 0.        ],[-0.11931418 -0.06305437  0.6371625 ],[-0.23676637  0.21718156  0.38475403],[-0.13785803  0.03187066  0.01330113],[0.05157729 0.09777215 0.889946  ],[-0.00489139  0.14077625  1.1325192 ],[-0.04727846  0.2185505   1.2373447 ],[-0.06636316  0.19707221  1.3565412 ],[-0.15139416  0.08821425  1.1073945 ],[-0.30858123  0.3438935   1.0248293 ],[-0.05367413  0.48906726  1.0272783 ],[0.15867485 0.21082777 1.0910665 ],[0.07901777 0.48562336 0.9376718 ],[-0.04629055  0.50207525  1.0440819 ]
[0.        0.        0.6144198],[0.11673815 0.05833481 0.60280883],[0.06836107 0.3564258  0.32774323],[0.11761847 0.18186036 0.        ],[-0.12056454 -0.05644583  0.6236743 ],[-0.23805702  0.2291779   0.38522112],[-0.13992295  0.04071003  0.0146817 ],[0.04961855 0.09814681 0.875517  ],[-0.00887345  0.14006543  1.1175289 ],[-0.0480191   0.21616578  1.2241539 ],[-0.07095498  0.18945324  1.3422841 ],[-0.15656881  0.09426636  1.0909371 ],[-0.2924783  0.3681968  1.0152678],[-0.04324108  0.5129523   1.0138416 ],[0.1568591  0.20134339 1.0761045 ],[0.06982546 0.47698906 0.9300475 ],[-0.04511949  0.49448568  1.0253348 ]
[0.        0.        0.6005438],[0.11448684 0.05927399 0.5879878 ],[0.05307209 0.36958757 0.32740048],[0.09889808 0.1865522  0.        ],[-0.1180585 -0.0571088  0.6094605],[-0.25111175  0.23952469  0.3894875 ],[-0.14858654  0.05112851  0.02019185],[0.04425114 0.09944554 0.85891   ],[-0.01505313  0.15276498  1.0952611 ],[-0.05762321  0.22708845  1.2035286 ],[-0.07719792  0.19714218  1.3197796 ],[-0.16111961  0.11004359  1.0673261 ],[-0.30673856  0.3856451   0.98419166],[-0.04424086  0.52473474  0.98154557],[0.15286958 0.20866966 1.0520654 ],[0.09510672 0.46612847 0.88755846],[-0.03140581  0.50739634  1.0046209 ]
[0.        0.        0.5829112],[0.11091425 0.06057889 0.57174706],[0.04144548 0.37970272 0.32586426],[0.10068645 0.20589715 0.        ],[-0.11470465 -0.05827784  0.59145033],[-0.25851467  0.24309924  0.37637576],[-0.15248828  0.05122566  0.01208472],[0.04125116 0.09111777 0.8396559 ],[-0.01333677  0.15011543  1.0766344 ],[-0.05848663  0.22131199  1.1820753 ],[-0.07486019  0.1862849   1.2962995 ],[-0.1606323   0.11105251  1.0471122 ],[-0.30691963  0.40027022  0.9612403 ],[-0.03750205  0.5413548   0.959178  ],[0.15021886 0.20352006 1.0268657 ],[0.08524665 0.44784635 0.860626  ],[-0.04262862  0.47977453  0.97807205]
[0.         0.         0.56718814],[0.10897627 0.05920136 0.5567425 ],[0.03937253 0.40130728 0.32627976],[0.08169637 0.23143262 0.        ],[-0.1122191  -0.05643512  0.57834953],[-0.26021925  0.2647325   0.39267582],[-0.14662409  0.07559389  0.02687681],[0.03799722 0.09022397 0.8195528 ],[-0.02195321  0.15439501  1.0552583 ],[-0.06206855  0.2250371   1.1633842 ],[-0.08228825  0.18442488  1.2711594 ],[-0.16545603  0.12115729  1.0243155 ],[-0.30696917  0.40520695  0.9408337 ],[-0.02986246  0.5206783   0.933314  ],[0.14048551 0.2088539  1.0072688 ],[0.07008603 0.4491529  0.84148306],[-0.06697077  0.47658432  0.9728972 ]
[0.         0.         0.56402254],[0.10656074 0.06129359 0.55613804],[0.02780284 0.40544915 0.32778573],[0.07769232 0.2436198  0.        ],[-0.11044212 -0.05713348  0.57328176],[-0.26554203  0.27038565  0.4011334 ],[-0.14042205  0.09359297  0.0342589 ],[0.03857191 0.08483462 0.81642014],[-0.02003929  0.15411323  1.051053  ],[-0.05795293  0.22529405  1.1626567 ],[-0.07552527  0.18249518  1.268711  ],[-0.16386801  0.12269205  1.0198612 ],[-0.30155742  0.4108219   0.9376171 ],[-0.0195699   0.51478636  0.9277753 ],[0.14204201 0.20206118 1.0036998 ],[0.0714112  0.4459135  0.83270913],[-0.07261819  0.47691616  0.96330893]
[0.        0.        0.5664144],[0.10344279 0.06735544 0.5601733 ],[0.02277137 0.40400836 0.33103925],[0.07658727 0.2537709  0.        ],[-0.10790041 -0.06412029  0.5739881 ],[-0.27658057  0.26528645  0.4001653 ],[-0.1426707   0.09752747  0.03436774],[0.04067837 0.08036545 0.8245219 ],[-0.01586749  0.15576833  1.05865   ],[-0.05866975  0.22767723  1.1678159 ],[-0.06789951  0.19429165  1.2832582 ],[-0.15920319  0.11664173  1.0290818 ],[-0.31131262  0.39918655  0.9362779 ],[-0.02650851  0.51325583  0.9268314 ],[0.14477171 0.20743394 1.0062668 ],[0.0811744 0.4483615 0.8285476],[-0.06931555  0.48606429  0.9663329 ]
[0.         0.         0.56505316],[0.10324289 0.06941025 0.5586689 ],[0.02105389 0.4086172  0.33367068],[0.06883718 0.25557867 0.        ],[-0.10735407 -0.06566982  0.5725548 ],[-0.27966332  0.27072334  0.40190482],[-0.14881891  0.09920648  0.03715253],[0.04412043 0.07719576 0.8239208 ],[-0.01030942  0.1512106   1.0595558 ],[-0.05858108  0.2236982   1.1700237 ],[-0.06582263  0.19244593  1.2862086 ],[-0.15337904  0.1096794   1.030215  ],[-0.30762985  0.3981588   0.9417215 ],[-0.02076548  0.5118597   0.9384978 ],[0.14689697 0.20603377 1.0036039 ],[0.06672366 0.4492633  0.8295577 ],[-0.07659358  0.47817773  0.9676295 ]
[0.        0.        0.5539356],[0.11114558 0.06116631 0.5461387 ],[0.02910264 0.42309046 0.33937234],[0.05751897 0.25490952 0.        ],[-0.1146751  -0.05902471  0.5601232 ],[-0.26448175  0.2988731   0.4157047 ],[-0.17338407  0.11597514  0.04259682],[0.04008433 0.07935748 0.8090069 ],[-0.0056036   0.14274383  1.0407293 ],[-0.04567243  0.22104567  1.1586599 ],[-0.05772035  0.1727348   1.2748597 ],[-0.15295811  0.11442953  1.0052531 ],[-0.28735232  0.4099856   0.9353008 ],[-0.00967947  0.4945225   0.9181018 ],[0.15543368 0.19712746 0.9884373 ],[0.07911226 0.44910643 0.828689  ],[-0.05737829  0.48022142  0.96604323]
[0.        0.        0.5489968],[0.11284328 0.06073222 0.5388665 ],[0.03568212 0.42341605 0.33684224],[0.05984257 0.26062474 0.        ],[-0.11668588 -0.06021841  0.5591978 ],[-0.26050967  0.29900163  0.41515326],[-0.17655051  0.1162782   0.04149544],[0.04406191 0.07681224 0.80801886],[0.00361281 0.13676488 1.0390081 ],[-0.03385918  0.21411926  1.1584436 ],[-0.04589081  0.17273712  1.2802868 ],[-0.14589041  0.1079911   1.0067885 ],[-0.29202938  0.40623635  0.94020265],[-0.00609303  0.4891724   0.91964227],[0.16712886 0.19153672 0.98593676],[0.09607588 0.45078728 0.8295416 ],[-0.02844885  0.48465163  0.97357965]
[0.         0.         0.54719067],[0.11041766 0.06503978 0.53870803],[0.03280722 0.42800403 0.33756143],[0.06375895 0.27417868 0.        ],[-0.11441796 -0.06503268  0.55593663],[-0.2712285   0.29584473  0.41337663],[-0.18060233  0.11878154  0.04029447],[0.0441156  0.07041994 0.8093367 ],[0.00438354 0.1306062  1.041187  ],[-0.03430383  0.21068686  1.15784   ],[-0.04441036  0.1725424   1.2849576 ],[-0.1435703  0.0966914  1.010318 ],[-0.2984085   0.39072365  0.94286275],[-0.00914764  0.481623    0.9203869 ],[0.16648957 0.18888032 0.98688287],[0.095285   0.4489147  0.83004975],[-0.02568895  0.4819375   0.9748745 ]
[0.         0.         0.55059636],[0.10898085 0.06708218 0.54123986],[0.03040148 0.42138243 0.33360744],[0.05914465 0.26882377 0.        ],[-0.11345968 -0.06680182  0.5599022 ],[-0.2813322   0.28254628  0.41462427],[-0.1885649   0.1124402   0.04061836],[0.04487485 0.07220958 0.8120043 ],[0.004025  0.1307832 1.0448437],[-0.03624417  0.21153885  1.161522  ],[-0.04419242  0.17195857  1.2855053 ],[-0.14340445  0.09524333  1.0171115 ],[-0.29759556  0.39114186  0.94763243],[-0.0097739   0.4863587   0.92530566],[0.16737595 0.1905385  0.9930295 ],[0.09808567 0.44742817 0.83263856],[-0.02356058  0.4823298   0.9778004 ]
[0.         0.         0.55911255],[0.11247794 0.0636995  0.55007553],[0.03842705 0.42014867 0.33353752],[0.07577321 0.26637185 0.        ],[-0.11639276 -0.0618218   0.5679948 ],[-0.2662766   0.28740782  0.4171081 ],[-0.17589837  0.1146338   0.04092795],[0.05217163 0.06945154 0.81904763],[0.01363816 0.11804891 1.0562963 ],[-0.02216609  0.19671613  1.1725726 ],[-0.0311829   0.16044271  1.2941766 ],[-0.13414952  0.08196771  1.0271996 ],[-0.2889336   0.38079846  0.95446306],[-4.3937564e-04  4.7738045e-01  9.3479490e-01],[0.17393634 0.17460823 1.0060935 ],[0.09810777 0.4413383  0.8496021 ],[-0.02995253  0.47466844  0.99078465]
[0.        0.        0.5600719],[0.10943891 0.06789068 0.55033994],[0.04301054 0.418761   0.33971643],[0.07027932 0.27814922 0.        ],[-0.11339357 -0.06632832  0.57035697],[-0.27183533  0.28358072  0.41936195],[-0.20600438  0.11163747  0.04496354],[0.05252071 0.06596634 0.8226956 ],[0.01786783 0.10733092 1.0629454 ],[-0.01945744  0.18454581  1.1803718 ],[-0.02975381  0.15142268  1.3044924 ],[-0.13054976  0.06966555  1.0340308 ],[-0.28706497  0.36966828  0.96624804],[0.0040209  0.46469244 0.94636554],[0.17492276 0.1757881  1.0128726 ],[0.09670828 0.444746   0.8601    ],[-0.03360717  0.4624042   1.0082436 ]
[0.        0.        0.5645267],[0.10887267 0.06762846 0.5548446 ],[0.03981138 0.42326373 0.34656686],[0.07549287 0.28415573 0.        ],[-0.11268954 -0.06613105  0.575309  ],[-0.28296944  0.27987736  0.42916167],[-0.19760832  0.10021344  0.05751681],[0.04891884 0.06677005 0.82648075],[0.0136733  0.11394984 1.0649447 ],[-0.0260224  0.1887989  1.1820924],[-0.03750747  0.15331817  1.3042023 ],[-0.1345675   0.07737285  1.0363555 ],[-0.29131556  0.37903637  0.97212887],[-0.00678733  0.48057765  0.95285344],[0.17250025 0.1751777  1.014382  ],[0.09748235 0.43145207 0.85557246],[-0.01819442  0.4592536   1.0085509 ]
[0.         0.         0.56238604],[0.10870048 0.06527757 0.5544235 ],[0.04097806 0.4074299  0.3388909 ],[0.0708195  0.26104963 0.        ],[-0.11137757 -0.06366302  0.5706123 ],[-0.2821527   0.27854708  0.42658564],[-0.2053863   0.09486288  0.05934644],[0.04980218 0.06319204 0.82433164],[0.01481906 0.10925329 1.0632704 ],[-0.02400263  0.18449205  1.1791549 ],[-0.03457414  0.14395875  1.2984124 ],[-0.1325976   0.07600713  1.0336516 ],[-0.28176063  0.3774056   0.9735031 ],[0.00326456 0.4777704  0.9533489 ],[0.17295709 0.16847527 1.0111858 ],[0.0890801  0.42689952 0.8505372 ],[-0.02178955  0.44917047  1.0051473 ]
[0.         0.         0.56145096],[0.10876071 0.06389003 0.55312914],[0.03814028 0.40822035 0.3376031 ],[0.06674247 0.25922248 0.        ],[-0.11197176 -0.06388871  0.57005304],[-0.27941602  0.2790823   0.42457017],[-0.19789737  0.09239635  0.05967498],[0.04861803 0.06369008 0.82203245],[0.01441728 0.10928985 1.060941  ],[-0.02278461  0.18722522  1.1746228 ],[-0.03603815  0.1453647   1.2938955 ],[-0.13323867  0.07625598  1.0307459 ],[-0.28269297  0.37510905  0.9695319 ],[0.00140697 0.47622156 0.9472143 ],[0.1721215 0.1701582 1.0079924],[0.08357511 0.42721695 0.84967166],[-0.02915069  0.44818133  0.9993903 ]
[0.        0.        0.5652564],[0.10659008 0.06583558 0.554195  ],[0.03608404 0.4013868  0.34106147],[0.06021971 0.2536599  0.        ],[-0.10885718 -0.06375411  0.5760979 ],[-0.282489    0.27342337  0.42994535],[-0.21657515  0.08176774  0.06700855],[0.04672552 0.06875077 0.82451856],[0.01301163 0.11747324 1.0641578 ],[-0.02489494  0.19043207  1.1772377 ],[-0.03340647  0.14759082  1.2934821 ],[-0.13348475  0.08342397  1.0384307 ],[-0.28354964  0.3808339   0.9776763 ],[-0.00304675  0.47978973  0.95721406],[0.16912583 0.17579883 1.0118382 ],[0.08335926 0.43406856 0.8543712 ],[-0.028429    0.45239636  1.0098023 ]
[0.         0.         0.56349623],[0.10470676 0.06586897 0.5534014 ],[0.03767522 0.39779884 0.33766863],[0.06830226 0.25285712 0.        ],[-0.10751122 -0.06372567  0.57383996],[-0.28381166  0.26864552  0.42619315],[-0.21376553  0.07088336  0.06460667],[0.04644943 0.07127304 0.82140917],[0.00860587 0.12334991 1.0607994 ],[-0.02867682  0.19622207  1.1739744 ],[-0.03862379  0.15376264  1.288813  ],[-0.13793108  0.09252715  1.0359842 ],[-0.28290057  0.38880062  0.970329  ],[-1.9413233e-04  4.8877138e-01  9.4998300e-01],[0.16692525 0.18116021 1.0093277 ],[0.07573676 0.44170123 0.84576595],[-0.02745198  0.4613266   0.99745536]
[0.         0.         0.56971663],[0.10450397 0.06689834 0.5590041 ],[0.0393669  0.39623767 0.33754823],[0.06671442 0.2482084  0.        ],[-0.10739611 -0.06442156  0.58103824],[-0.2829075   0.26029056  0.42919058],[-0.20758343  0.06335425  0.06427622],[0.04721176 0.0723483  0.82774144],[0.00442377 0.12375146 1.0685911 ],[-0.03598896  0.19502884  1.1837461 ],[-0.04577598  0.15275258  1.2961411 ],[-0.14046066  0.08745408  1.0432861 ],[-0.2855361   0.3768353   0.97618043],[-0.00769983  0.48442182  0.9589587 ],[0.16214927 0.18605983 1.0169734 ],[0.06329259 0.4482101  0.85591865],[-0.04084387  0.46355164  1.0035484 ]
[0.         0.         0.56788146],[0.10489719 0.06577343 0.5562584 ],[0.04227382 0.3937509  0.33434448],[0.07203917 0.24714231 0.        ],[-0.10883558 -0.06337377  0.57996976],[-0.2770533   0.26092008  0.42679942],[-0.20191902  0.06175798  0.06180644],[0.04636294 0.07488081 0.82696587],[5.6809187e-04 1.2446335e-01 1.0675628e+00],[-0.03921995  0.1948216   1.1840537 ],[-0.05140059  0.15212208  1.2954376 ],[-0.14402373  0.08941472  1.040499  ],[-0.28165233  0.38081408  0.97576386],[-0.00632548  0.49393028  0.9645651 ],[0.15921474 0.1882616  1.0182397 ],[0.06179293 0.45459378 0.86284214],[-0.04746084  0.46609148  1.0059038 ]
[0.         0.         0.56686544],[0.10779063 0.06176246 0.55550987],[0.05028411 0.3941183  0.3324312 ],[0.07898949 0.24504724 0.        ],[-0.11161858 -0.05952004  0.57911545],[-0.2668888   0.26121372  0.4210573 ],[-0.1985893   0.05448529  0.05953562],[0.04863208 0.07362694 0.8250031 ],[0.0043469  0.11933511 1.0678942 ],[-0.03608201  0.18812841  1.1805468 ],[-0.05259733  0.14674455  1.2885425 ],[-0.14115472  0.08538666  1.0430285 ],[-0.27987146  0.37173915  0.97392786],[-0.00713512  0.49509728  0.96461254],[0.16294555 0.1843758  1.0199311 ],[0.06347163 0.44906187 0.8693099 ],[-0.05132562  0.4603436   1.0002921 ]
[0.        0.        0.5645042],[0.1099948  0.06004204 0.5531455 ],[0.05718567 0.3992197  0.32948878],[0.09214544 0.2474773  0.        ],[-0.11489498 -0.05776967  0.57654864],[-0.26008934  0.26144558  0.41717562],[-0.18679613  0.05348849  0.05563384],[0.04938116 0.07629196 0.82442784],[0.00542661 0.11848366 1.0669811 ],[-0.03454055  0.18963122  1.1798116 ],[-0.05362077  0.14838284  1.2911625 ],[-0.14233486  0.08371943  1.0411546 ],[-0.27604967  0.37293696  0.97554654],[-0.01089747  0.50346726  0.96847457],[0.16557996 0.1840001  1.0206656 ],[0.06162348 0.45716947 0.875721  ],[-0.04748574  0.46540853  1.0048378 ]
[0.         0.         0.56239724],[0.10893962 0.05954605 0.55158186],[0.05781497 0.39269507 0.3243586 ],[0.09039618 0.23607972 0.        ],[-0.11355253 -0.05831174  0.5752652 ],[-0.25933737  0.2598425   0.41183895],[-0.18417636  0.05270422  0.04956508],[0.046764   0.0764007  0.82064486],[0.00116343 0.11555946 1.0657924 ],[-0.0376773   0.18822634  1.1732478 ],[-0.05788991  0.14449918  1.285684  ],[-0.1429936   0.08033043  1.0388728 ],[-0.2792914   0.36834943  0.97666496],[-0.02261554  0.5062083   0.97438836],[0.15985376 0.18505877 1.0199754 ],[0.05758044 0.45386612 0.8793742 ],[-0.04854235  0.46511745  0.9991908 ]
[0.         0.         0.57713217],[0.11208058 0.06110391 0.56564873],[0.06729817 0.3832948  0.32684922],[0.09803697 0.22929487 0.        ],[-0.1153194  -0.05976196  0.58997583],[-0.25280643  0.24892734  0.4059431 ],[-0.1765815   0.04717082  0.04113954],[0.0542261  0.07636982 0.8421612 ],[0.00331461 0.10648793 1.0876639 ],[-0.0403126   0.18071818  1.19462   ],[-0.05625978  0.14670718  1.3151059 ],[-0.14108844  0.06376523  1.0587274 ],[-0.2793372   0.34635234  0.9964161 ],[-0.02493024  0.4945585   1.0081633 ],[0.16525602 0.17893684 1.0456166 ],[0.06426275 0.45258766 0.9056763 ],[-0.04601261  0.45996088  1.0311958 ]
[0.         0.         0.58926743],[0.11393085 0.05955141 0.57868475],[0.0748051  0.37505475 0.32769403],[0.10248491 0.22093472 0.        ],[-0.11785946 -0.05843436  0.59954166],[-0.24266416  0.24138047  0.3996992 ],[-0.17428485  0.04227582  0.03794843],[0.0579237  0.07902773 0.855602  ],[0.01253536 0.10268492 1.1039536 ],[-0.0277916   0.17916358  1.2096069 ],[-0.04556368  0.15025234  1.3300722 ],[-0.13491875  0.0560233   1.0786505 ],[-0.27908397  0.33405173  1.0118263 ],[-0.03066653  0.49023172  1.0207554 ],[0.17509498 0.17515647 1.0601711 ],[0.07407796 0.45923102 0.9282204 ],[-0.04056282  0.4642414   1.0410323 ]
[0.        0.        0.5838274],[0.11195277 0.06009739 0.57392067],[0.07686508 0.37920597 0.32685164],[0.10670322 0.23346308 0.        ],[-0.11569722 -0.05997203  0.59502774],[-0.24230245  0.2490413   0.39630753],[-0.1678491   0.04770964  0.03931558],[0.05487026 0.08219957 0.8492793 ],[0.00965376 0.10676485 1.0988978 ],[-0.02259541  0.18617254  1.2007351 ],[-0.04020258  0.1616568   1.3249985 ],[-0.13676068  0.06263638  1.0736923 ],[-0.27754408  0.342506    1.008399  ],[-0.02838005  0.49144542  1.0169119 ],[0.17351484 0.18126261 1.0541563 ],[0.06889802 0.4651973  0.9225841 ],[-0.04116552  0.47016087  1.0330107 ]
[0.        0.        0.6002483],[0.11433205 0.05737835 0.5877232 ],[0.07900279 0.35878882 0.32772502],[0.09527683 0.19929957 0.        ],[-0.11839939 -0.05558158  0.610804  ],[-0.22675928  0.24766643  0.39274254],[-0.15435202  0.05695498  0.02309746],[0.05766256 0.0846431  0.8649737 ],[0.01614126 0.10408789 1.1150277 ],[-0.01609433  0.17783207  1.2187009 ],[-0.03408013  0.14961988  1.3338196 ],[-0.12995061  0.05837548  1.090457  ],[-0.2778862  0.3317796  1.0218141],[-0.0296014   0.47679082  1.0358313 ],[0.17787862 0.17353848 1.0749328 ],[0.08900241 0.459346   0.9498345 ],[-0.02439263  0.45407724  1.0630044 ]
[0.        0.        0.6457658],[0.11317869 0.06907708 0.63182646],[0.07776162 0.31976587 0.33751044],[0.0952049  0.18022072 0.        ],[-0.11702176 -0.06897268  0.65856355],[-0.23166114  0.2014369   0.3953781 ],[-0.16371977  0.01612371  0.0260058 ],[0.06687264 0.0822233  0.9179799 ],[0.02424963 0.09602863 1.1700311 ],[-0.01039875  0.17375547  1.2736557 ],[-0.02386688  0.15160668  1.396022  ],[-0.12342614  0.03507191  1.1467026 ],[-0.28913397  0.27824733  1.0664463 ],[-0.04372866  0.42885536  1.0770612 ],[0.18910024 0.18368664 1.1297014 ],[0.09536856 0.47257936 0.9969676 ],[-0.0327553   0.45527804  1.1111432 ]
[0.        0.        0.6739755],[0.11854075 0.0680688  0.6590689 ],[0.08132628 0.2805547  0.33604628],[0.09569895 0.14642721 0.        ],[-0.12176923 -0.06891604  0.6878966 ],[-0.22065154  0.15541027  0.39093515],[-0.17499027 -0.02078718  0.0232724 ],[0.0714163  0.08346325 0.9513756 ],[0.02982005 0.09885752 1.2032628 ],[8.5784495e-04 1.7277569e-01 1.3091099e+00],[-0.01397888  0.1632641   1.4310379 ],[-0.12859234  0.03856289  1.1884868 ],[-0.26884592  0.26277253  1.085221  ],[-0.05236796  0.49692094  1.1077404 ],[0.20452583 0.18143287 1.1624832 ],[0.11785458 0.48669755 1.0257826 ],[-0.01760061  0.51244235  1.1346333 ]
[0.        0.        0.7112733],[0.12292814 0.06860562 0.6950867 ],[0.08086506 0.25327295 0.3504297 ],[0.08468565 0.13107932 0.        ],[-0.12637079 -0.07005277  0.7245015 ],[-0.21098879  0.13012747  0.40086484],[-0.14339201 -0.02647346  0.02290416],[0.06803116 0.0794279  0.9946377 ],[0.02604526 0.0984872  1.2456582 ],[0.00493671 0.16992116 1.3578291 ],[-0.01035642  0.17031795  1.4794854 ],[-0.13724089  0.03583032  1.2318486 ],[-0.27033648  0.2515216   1.1216937 ],[-0.05248418  0.4885143   1.1477244 ],[0.20366031 0.17315522 1.2117287 ],[0.13044256 0.48343492 1.065398  ],[-0.00502665  0.52315056  1.1728299 ]
[0.         0.         0.72695905],[0.12394875 0.06935271 0.71006894],[0.07767988 0.23948556 0.35741425],[0.07543872 0.11176747 0.        ],[-0.1275721  -0.06948385  0.73883367],[-0.2159966  0.1169626  0.4063723],[-0.15099928 -0.03657413  0.02364129],[0.06787648 0.07589078 1.0095682 ],[0.02677437 0.09751278 1.262485  ],[0.00413167 0.17299569 1.3720297 ],[-0.01297759  0.17041296  1.4893743 ],[-0.13462326  0.03263998  1.2495213 ],[-0.2738461   0.23661351  1.1427082 ],[-0.06307161  0.4688158   1.1670402 ],[0.20196341 0.17099279 1.2256451 ],[0.12124857 0.47693402 1.0809469 ],[-0.01273918  0.50520587  1.1950873 ]
[0.         0.         0.77099586],[0.12895764 0.07612099 0.7548402 ],[0.07412361 0.18220454 0.37410313],[0.06884135 0.08069366 0.        ],[-0.13202263 -0.07741608  0.7833211 ],[-0.23251411  0.07072359  0.4185517 ],[-0.19160977 -0.10255426  0.04306549],[0.06744394 0.06230366 1.0621562 ],[0.03280833 0.08731294 1.3099031 ],[0.01357077 0.16344559 1.4311099 ],[-1.0136068e-03  1.6411579e-01  1.5517433e+00],[-0.13473922  0.01749349  1.2995062 ],[-0.29376692  0.21357957  1.1936843 ],[-0.0753369  0.4317388  1.2053642],[0.21166554 0.16332597 1.2708939 ],[0.12988842 0.46664086 1.1124208 ],[0.00211468 0.50150144 1.2304223 ]
